id	text	count
5.71724e+17	democrat republican finally agree @rockawaybeachtx sub #atx #austintx order online fast @eat24	1
5.71721e+17	dont picture @eat24 order happen	1
5.71718e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71716e+17	@eat24 @damioyedele love	1
5.71715e+17	@eat24 love forever	1
5.71715e+17	@eat24 @damioyedele youre beautiful touch oven knob coupon code pics24 let make food happen	1
5.71714e+17	excuse reward food morning @eat24	1
5.71713e+17	order food @eat24 app frying pan fighting zombie	1
5.71709e+17	coupon code send ready order	1
5.71707e+17	skipped gym ordered pick @eat24 basically pilate #nailedit	1
5.71758e+17	order @eat24 work add multitasking resume #kabulhouse	1
5.71759e+17	@eat24 godspeed gentleman owes girth messenger	1
5.71759e+17	shopping cooking #nopants surprised delivery guy @eat24	1
5.71776e+17	ordered @eat24 coupon code meow free yums	1
5.71789e+17	@somama13 food happen flash #couponcode #enjoy	1
5.71789e+17	@eat2468sponge vote favorite nfl team win jersey click	1
5.71788e+17	dont picture @eat24 order happen	1
5.71788e+17	@eat24 yea uninstalled reinstalled app	1
5.71787e+17	@eat24 iphone app chain crashing dont make put pant	1
5.71786e+17	home hunger youre drunk delivery @eat24	1
5.71786e+17	@alexxthegreat24 people dont rae sremmurd duo	1
5.71784e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71783e+17	@eat24 app dog trained fetch dinner wont eat shoe	1
5.71781e+17	blah blah blah @eat24 blah blah ill form sentence ive eat meow code save blah blah	1
5.71781e+17	@eat24 life saver	1
5.7178e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.71776e+17	@akeat24 god ra ghul dip lazarus pit funny ur h some1	1
5.71775e+17	dont picture @eat24 order happen	1
5.7176e+17	ordered @eat24 coupon code meow free yums	1
5.71775e+17	dont picture @eat24 order happen	1
5.71772e+17	dont @eat24 app upgrade life	1
5.71769e+17	ordering food @eat24 kitchen 1 star yelp	1
5.71768e+17	karmyn karmyn #protip time share coupon unicorn high five trex outer space	1
5.71767e+17	skipped gym ordered pick @eat24 basically pilate #nailedit	1
5.71766e+17	@jwheat24 sun slut	1
5.71765e+17	@nickthegreat24 @tyleryoung116 @andrewpolster @kackalackey @matthewmeans16 @cpr2017a spring break start march 7th	1
5.71764e+17	@tyleryoung116 @thgirwekaj @nickthegreat24 @andrewpolster @matthewmeans16 @cpr2017a week polsters	1
5.71764e+17	@tyleryoung116 @thgirwekaj @nickthegreat24 @andrewpolster @kackalackey @cpr2017a friday orlando	1
5.71764e+17	@tyleryoung116 @thgirwekaj @nickthegreat24 @kackalackey @matthewmeans16 @cpr2017a week	1
5.7176e+17	@selenalarson @eat24 ordered lunch	1
5.7176e+17	@eat24 @karmyn #protip time share coupon unicorn high five trex outer space	1
5.7176e+17	karmyn ordered coupon code meow free yums	1
5.71513e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71513e+17	dont picture @eat24 order happen	1
5.71512e+17	@marcusscribner @eat24 ny	1
5.7142e+17	dont picture @eat24 order happen #nope	1
5.71419e+17	dont picture @eat24 order happen	1
5.71419e+17	mind tell body tell @eat24 #horngry	1
5.71419e+17	eat 24 delivery receipt pro tip time friend unicorn high five trex outer space	1
5.71418e+17	@eat24 @shirleykinss made happen	1
5.71418e+17	ordered @eat24 coupon code meow free yums	1
5.71417e+17	@eat24 tell shopping cooking pant download app phone	1
5.71416e+17	dont picture @eat24 order happen	1
5.71416e+17	@feliciousonfire @eat24 order	1
5.71414e+17	@worktobegreat24 youre real sneakerhead download instasneaks app	1
5.71413e+17	cook stay naked @eat24 make life easy yum prik king nude	1
5.71412e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71411e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71411e+17	didnt picture @eat24 order happen	1
5.7141e+17	#dinosaurs extinct couldnt @eat24 app tiny arm	1
5.71409e+17	@eat24	1
5.71409e+17	shopping cooking #nopants surprised delivery guy @eat24	1
5.71409e+17	@alexxthegreat24	1
5.71409e+17	@alexxthegreat24 @ptaylorr	1
5.71408e+17	dont picture @eat24 order happen	1
5.71408e+17	decide restaurant dinner ordering @eat24 order delivered restaurant	1
5.71408e+17	dont picture @eat24 order happen	1
5.71406e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71405e+17	@eat24 ill share muffin blue berry mine	1
5.71405e+17	@eat24 bffs	1
5.71404e+17	@eat24 app store setting make apps automatically upgrade	1
5.71404e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71403e+17	@farha0401 @eat24 tempting nj	1
5.71403e+17	dont picture @eat24 order happen	1
5.71403e+17	#haiku fridge empty handle let @eat24 #datpizzatho	1
5.7142e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.71421e+17	@eat24 28th amendment banned waffle quickly erased post haste #history	1
5.71439e+17	@grantthagreat24 crazy #video dropping #criminalmanne #dolph #imtrippin	1
5.71423e+17	@givemeabeat24 love chelsea join facebook #cfc	1
5.71438e+17	@eat24 ordered paypal eat 24 couldnt promo code	1
5.71438e+17	@beirutromulus @eat24 late lunch pic pooped #delicious	1
5.71438e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71438e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71437e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71436e+17	@eat24 @netflix dependsdid work faster	1
5.71435e+17	@eat24 @netflix ive room sofa season 3 queue waiting	1
5.71434e+17	coupon code advance	1
5.71433e+17	sniff sniff people thought understand @eat24 nah soup option	1
5.71432e+17	yelp buy online food ordering service 134 million @sfiegerman @mashable	1
5.71431e+17	ordering food @eat24 kitchen 1 star yelp	1
5.71431e+17	@eat24 couldnt agree yummy bite	1
5.7143e+17	thx cooking @eat24 @netflix entertainment covered #perfectpairings #fridaynightin	1
5.7143e+17	hungry potato chip salsa boiling crab french fry aka shit doctor told eat @eat24 sad	1
5.7143e+17	@eat24 @beirutromulus falafel tiny ball awesome deep fried	1
5.7143e+17	dont picture @eat24 order happen	1
5.71428e+17	perk working friday spent watching season @houseofcards @eat24 delivering fav food	1
5.71427e+17	dont picture @eat24 order happen	1
5.71427e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71426e+17	dont picture @eat24 order happen	1
5.71426e+17	@eat24 @shannonerne17	1
5.71426e+17	id run top mountain shout love @eat24 dont mountain twitter	1
5.71425e+17	#haiku fridge empty handle let @eat24	1
5.71424e+17	dont picture @eat24 order happen	1
5.71424e+17	@eat24 urge #pantless promo code delivery	1
5.71424e+17	@shannonerne17 download app	1
5.71424e+17	skipped gym ordered pick @eat24 basically pilate #nailedit	1
5.71424e+17	eat24s branding ssssssssooooo tryhard dont reward give coupon thai place weekend	1
5.71424e+17	@eat24 tweet cheese	1
5.71402e+17	@imjessharris @eat24 alex gave awesome service resolved issue quickly hassle	1
5.71401e+17	@eat24 app food truck pant didnt	1
5.71401e+17	@eat24 yup naruto roll tuna yellowtail salmon avocado abcd tobiko wrapped cucumber awesome sauce side	1
5.71401e+17	@eat24 crashing yesterday fine	1
5.71387e+17	didnt picture @eat24 order happen	1
5.71386e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71386e+17	dont picture @eat24 order happen	1
5.71385e+17	waiting day @eat24 send coupon 2	1
5.71385e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71385e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71385e+17	haha pretty cool @eat24 #yourock	1
5.71383e+17	member #nopantsnation easy step 1 remove pant step 2 step 2 @eat24	1
5.71383e+17	@eat24 @poshmarkapp soul mate heart aflutter cleverness food delivery	1
5.71382e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71382e+17	dont picture @eat24 order happen	1
5.7138e+17	@poshmarkapp marketing team reading @eat24s weekend coupon email guy verbed night shymalan	1
5.71379e+17	@eat24 absolutely	1
5.71379e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71379e+17	dont picture @eat24 order happen	1
5.71378e+17	@astweird @eat24 taco awesome shout congrats total jealous stranger	1
5.71378e+17	dont picture @eat24 order happen	1
5.71378e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71378e+17	@eat24 app bringing lunch desk	1
5.71377e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71377e+17	dont picture @eat24 order happen	1
5.71377e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71376e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71376e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71376e+17	@eat24 thought friend giving shout out people thought special	1
5.71375e+17	dont picture @eat24 order happened	1
5.71374e+17	dont picture @eat24 order happen	1
5.71374e+17	@eat24 app dog trained fetch dinner wont eat shoe	1
5.71374e+17	time coupon hell order sixty dollar worth indian food 2	1
5.71387e+17	working hard #friday topock #lng #topock #arizona #naturalgas #energy #usa #working #team	1
5.71387e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71387e+17	dont picture @eat24 order happen	1
5.71392e+17	starving promo code	1
5.71399e+17	@eat24 youuu	1
5.71399e+17	working @eat24 order italian food app	1
5.71398e+17	spread love @eat24 coupon	1
5.71398e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71398e+17	dont picture @eat24 order happen	1
5.71397e+17	@eat24 lol order guy 3 time week heartbreaking	1
5.71397e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71397e+17	win dress situation marketing mentioning dress	1
5.71395e+17	@eat24 regular version lol iphone work wont open app today	1
5.71395e+17	dont picture @eat24 order happen	1
5.71395e+17	favorite delivery site trust lot	1
5.71394e+17	dont picture @eat24 order happen	1
5.71393e+17	dont picture @eat24 order happen	1
5.71392e+17	@eat24 yeaaaahhh baby send pic meal code pics24 find food hook	1
5.71387e+17	dont picture @eat24 order happen	1
5.71391e+17	@eat24 lmao reset phone deleted app downloaded	1
5.71391e+17	dont picture @eat24 order happen	1
5.7139e+17	god love @eat24s copywriting skill dont picture @eat24 order happen #realquestionthough	1
5.7139e+17	hey anitra tee hoodies designed @neat2419	1
5.7139e+17	@sparklemeetspop @poshmarkapp um scuze @eat24 roommate #getoffmybacon	1
5.71389e+17	@eat24 love app working	1
5.71389e+17	shapeshifting noodle coupon request blog	1
5.71388e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71388e+17	@eat24 weekend coupon email hilarious open read great app service kudos	1
5.71388e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71387e+17	@eat24 @poshmarkapp dance happy thing #forloveandbacon	1
5.71387e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.71387e+17	@eat24 lol hope	1
5.71439e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71439e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71512e+17	ordered food internet @eat24 technology 1 hunger 0	1
5.71501e+17	dont picture @eat24 order happen	1
5.71501e+17	#dinosaurs extinct couldnt @eat24 app tiny arm	1
5.715e+17	mind tell body tell @eat24 #horngry	1
5.71499e+17	@eat24 fave chinese tonight dog sit	1
5.71499e+17	inside sale b2b san bruno #jobs #hiring #careers	1
5.71498e+17	today good day @eat24 #houseofcardsseason3	1
5.71497e+17	@eat24 fav	1
5.71497e+17	tired cook tired eat @eat24 understands #thestruggle	1
5.71496e+17	@eat24 enjoy eat part	1
5.71495e+17	@sharlala confirmation email serve receipt shoot email support@eat24com care	1
5.71494e+17	@timetoeat247 @saradecker sara support time effort appreciated	1
5.71494e+17	@eat24 order tonight 2hrs deliver called restaurant call back receipt didnt receipt advice	1
5.71494e+17	dont picture @eat24 order happen	1
5.71491e+17	@tanktopst whoa cool dont leave guy cold chat acting email support@eat24com	1
5.71491e+17	@eat24 whats customer service inapp chat timing time ive past 30 min	1
5.71491e+17	@eat24 charles restaurant charles village baltimore md great place eat leftover peril	1
5.7149e+17	dear @eat24 android app slick wouldnt place order switch web pain	1
5.71489e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71488e+17	@eat24	1
5.71487e+17	home hunger youre drunk delivery @eat24	1
5.71487e+17	ordered lit family coupon deal litttyyyyy	1
5.71486e+17	dont picture @eat24 order happen	1
5.71486e+17	wow love @eat24 awesome funny	1
5.71486e+17	told internet make sandwich @eat24	1
5.71486e+17	@eat24 @jaredstill feral burrito dangerous people safer dont happen	1
5.71485e+17	dont picture @eat24 order happen	1
5.71485e+17	@eat24 day hunting wild burrito finally	1
5.71485e+17	busy day working @eat24 sending sustenance saved	1
5.71484e+17	ahhh @eat24 cheese rap battle epic rap battle life cc @erbofhistory	1
5.71484e+17	@eat24 food ready devour selfie code pics24 make jealous wpics	1
5.71501e+17	screwed drink order ordered drink paid good @eat24	1
5.71501e+17	tweet meal dont @eat24 give food	1
5.71439e+17	dont picture @eat24 order happen	1
5.71501e+17	@ciscoza @eat24 think #perfectpairing	1
5.71511e+17	@eat24 funny thing ordered totally forgot code	1
5.71511e+17	@eat24 @jelle chilly night bringing dinner	1
5.7151e+17	@jelle @eat24 haha whats tap tonight	1
5.71509e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.71509e+17	id run top mountain shout love @eat24 dont mountain twitter	1
5.71509e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.71509e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71507e+17	@eat24 guy rock	1
5.71507e+17	@eat24	1
5.71506e+17	dinner sorted @eat24 taste smell #kreygasm	1
5.71506e+17	@eat24 knew loved guy	1
5.71506e+17	@eat24 kind	1
5.71506e+17	@eat24 eating egg white eating frosting stop eating styrofoam serving plate	1
5.71505e+17	@eat24 cholesterol level	1
5.71505e+17	@eat24 butbut frosting good	1
5.71505e+17	@eat24 hitting save address effect	1
5.71504e+17	gonna summer happy weekend yall @eat24 app	1
5.71504e+17	gonna summer happy weekend yall @eat24 app	1
5.71504e+17	gonna summer happy weekend yall @eat24 app	1
5.71504e+17	order @eat24 work add multitasking resume	1
5.71503e+17	@eat24 top spice didnt give eat fried rice moved packed	1
5.71503e+17	dont picture @eat24 order happen	1
5.71502e+17	@eat24 case	1
5.71502e+17	update @eat24 app working fine dandy	1
5.71502e+17	dont picture @eat24 order happen	1
5.71502e+17	dont picture @eat24 order happen	1
5.71502e+17	@eat24 whoa whoa whoa hey listen gotta	1
5.71501e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71501e+17	@eat24 @poetic7misfit code flash cheese order cheese	1
5.71484e+17	ordering food @eat24 adult ill cut meat	1
5.71483e+17	dont picture @eat24 order happen	1
5.71481e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71481e+17	home hunger youre drunk delivery @eat24	1
5.71458e+17	@eat24 couldnt math teacher high school missed learning opportunity	1
5.71458e+17	#haiku fridge empty handle let @eat24	1
5.71457e+17	video channel guy girl ep 4 #radomgee @anathegreat24 quasar	1
5.71455e+17	ordered delivery @eat24 reason #dontjudgeme	1
5.71455e+17	tired cook tired eat @eat24 understands #thestruggle	1
5.71454e+17	dont picture @eat24 order happen	1
5.71454e+17	dont picture @eat24 order happen	1
5.71453e+17	@eat24 dont fail drug test lol	1
5.71452e+17	dont picture @eat24 order happen	1
5.71451e+17	dont picture @eat24 order happen	1
5.71451e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.7145e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.7145e+17	ordered @eat24 app perfected butt groove couch ruin good thing	1
5.7145e+17	told @eat24 spread love coupon code meow free yums	1
5.7145e+17	@youtube video @corythegreat247 buy alienware alpha alienware alpha xbox	1
5.71449e+17	ordered delivery @eat24 reason #dontjudgeme	1
5.71449e+17	@eat24 food take longer arrive #dying	1
5.71448e+17	omg fail rt@eat24 @ivonniedulce wait picture time special memory	1
5.71447e+17	dont picture @eat24 order happen	1
5.71447e+17	@eat24 time success lunch served	1
5.71446e+17	@eat24 yeahh powered yall time ill pay paypal ur app #toolazytofindmycard	1
5.71443e+17	@eat24 spicy beef salad bbq chicken special rice largr thai iced coffee highly recommend bai plu aki sushi bar	1
5.71442e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71442e+17	@champthagreat24 download tune app search wsur 7 watch tazz tv hope listening	1
5.71441e+17	tonight dinner sponsored @eat24 ive weather people	1
5.71441e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71441e+17	@eat24 totally account spent 34 lunch dont judge yall	1
5.7144e+17	@eat24 nah didnt option	1
5.7144e+17	@4uto26 @eat24 perfect timing enjoy #delicious #falafel	1
5.71458e+17	tired cook tired eat @eat24 understands #thestruggle	1
5.71459e+17	dont picture @eat24 order happen	1
5.71461e+17	@eat24 guy step 1 simplify food delivery step 2 revolutionize school system method tasty teaching	1
5.71468e+17	tired cook tired eat @eat24 understands #thestruggle	1
5.71478e+17	dont picture @eat24 order happen	1
5.71478e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71477e+17	@mattdagreat24 miss	1
5.71477e+17	delivery @eat24 app kitchen #toofar	1
5.71476e+17	@eat24 good 2 ur bbq doesnt wanna turn onahh #taco 4 adoption	1
5.71476e+17	hook bonus code dont picture @eat24 order happen	1
5.71474e+17	attention ordering @eat24s shared cart touch fry ill cut	1
5.71473e+17	@beirutromulus @eat24	1
5.71473e+17	dont picture @eat24 order happen	1
5.71471e+17	ordered delivery @eat24 reason #dontjudgeme	1
5.7147e+17	food @eat24 app back watching cat video youtube	1
5.7147e+17	dont picture @eat24 order happen	1
5.7147e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71468e+17	promo code pls	1
5.71461e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71468e+17	dont picture @eat24 order happen	1
5.71467e+17	order food @eat24 app frying pan fighting zombie #thewalking dead	1
5.71467e+17	dont picture @eat24 order happen	1
5.71466e+17	dont share @eat24 coupon 10000 friend youll haunted taco ghost	1
5.71465e+17	@eat24 love customer service	1
5.71464e+17	dont picture @eat24 order happen	1
5.71464e+17	read end blog post @eat24 couldnt find beyonces request shout boo	1
5.71463e+17	@itszero excellent opportunity point	1
5.71463e+17	@eat24 google wallet cash today	1
5.71462e+17	code paying cash @eat24 apphmmmmm	1
5.71462e+17	@eat24 case didnt site 404ing	1
5.71461e+17	id order food @eat24 app machine kitchen beep	1
5.71461e+17	@eat24 case dont yetyour site 403ing	1
5.70452e+17	@eat24 determined soul hungry	1
5.70452e+17	@eat24 take tango finish xl pizza @greeneye6	1
5.70452e+17	@eat24 weak	1
5.69664e+17	2hrs update food @eat24	1
5.69663e+17	@egomatter decide order code travis24 checkout 2 #freeadvertisement	1
5.69663e+17	ran marathon treating @eat24 ran marathon nap	1
5.69663e+17	yelp 134 million acquisition #business #news #market	1
5.69662e+17	@eat24 @z3taphlux stay blessed	1
5.69662e+17	god @eat24	1
5.6966e+17	ordered food @eat24 kitchen wasnt taking reservation	1
5.69659e+17	@eat24 #sundayfunday week let #craycray weekend	1
5.69659e+17	@vvvtr4nce @eat24 send	1
5.69656e+17	promo code pls	1
5.69655e+17	food @eat24 app back watching cat video youtube	1
5.69654e+17	ordered food @eat24	1
5.69654e+17	spending exhausting day ridiculously good expect cook dinner @eat24	1
5.69654e+17	id run top mountain shout love @eat24 dont mountain twitter	1
5.6965e+17	@eat24 sweet hangover appreciates	1
5.6965e+17	god bless @eat24 coupon code	1
5.69649e+17	@eat24 app bringing chinese door time #oscars perfect	1
5.69649e+17	yelp 134 million acquisition #business #news #market	1
5.69647e+17	#dinosaurs extinct couldnt @eat24 app tiny arm	1
5.69647e+17	told @eat24 spread love coupon code meow free yums	1
5.69647e+17	@eat24	1
5.69646e+17	tonight dinner sponsored @eat24	1
5.69646e+17	@ellenkcurtis @nugeknows @eat24 @oscarmayer ill bos	1
5.69646e+17	ordering #oscars2015	1
5.69645e+17	@nugeknows @mpardo916 @eat24 @oscarmayer variant #oscarweiners	1
5.69644e+17	@nugeknows @eat24 @ellenkcurtis @yelp #oscarweiners list tisk @wurstkuche	1
5.69644e+17	@mpardo916 @eat24 @ellenkcurtis @oscarmayer important misspelled hash tag trend #grammmys	1
5.69643e+17	@nugeknows @eat24 @ellenkcurtis leave expert question @oscarmayer	1
5.69643e+17	food @eat24 app back watching cat video youtube	1
5.69643e+17	@mpardo916 @eat24 @oscarmayer @ellenkcurtis real talk settle spelling spelled weiner wiener	1
5.69664e+17	2⁄3 @ikea furniture assembled time #thai food made finish 3rd count workout #multitasking @eat24	1
5.69665e+17	ordered food internet @eat24 technology 1 hunger 0	1
5.69642e+17	@nugeknows @eat24 @oscarmayer @ellenkcurtis #oscarweiners #nopantsparty dangerous	1
5.69665e+17	order food @eat24 app frying pan fighting zombie	1
5.69676e+17	ketchup red underwear blue @eat24 shirtless #nopants	1
5.69676e+17	@trithegreat243 tht	1
5.69676e+17	mom made @eat24 dinner #adultstatus	1
5.69674e+17	#startups #trending yelp buy online food ordering service 134 million #apple #business	1
5.69674e+17	@eat24 award supportive customer service	1
5.69673e+17	@eat24 @msmugler leave hat pant gotta #thankyou	1
5.69673e+17	@eat24 @tstephen51 hold sending suck twitter template tweet start taking care customer	1
5.69673e+17	hat @eat24 excellent snoop dog commercial	1
5.69673e+17	ordered @eat24 coupon code meow free yums	1
5.69672e+17	@eat24 code palease oscar food	1
5.69672e+17	@alexxthegreat24 einstein boutta famous	1
5.69671e+17	@eat24 bring food	1
5.69671e+17	@eat24 sucking restaurant told order representative hour gave	1
5.69671e+17	hat strategic mind thought make @snoopdogg spokesperson @eat24 food delivery bet snoop love ondemand food	1
5.69671e+17	snoop gilbert commercial point hate pant	1
5.69671e+17	#oscars2015 snoop dog ad @eat24 killer @snoopdogg	1
5.6967e+17	#hangry commercial #oscars2015	1
5.6967e+17	afford relevant star read nasal sarcastic voice manage	1
5.6967e+17	@hongrygirljess wow @eat24 service time impressed #satisfiedcustomer	1
5.6967e+17	inb4 @eat24 sponsorship hahaha	1
5.6967e+17	@eat24 @drooyoo app delivers food youre awesome	1
5.69669e+17	broadcaster eats @eat24 awesome	1
5.69669e+17	ordered food internet @eat24 technology 1 hunger 0	1
5.69668e+17	@eat24 youve mentioned ikea participate tdd magazine research	1
5.69668e+17	mom made @eat24 dinner #adultstatus #singlelife	1
5.69666e+17	@eat24 order #339685246 figure guy	1
5.69666e+17	@eat24 live chat response called hold 13min forwarded full voicemail	1
5.69666e+17	@marcusanderson hate food fails wanna make thing email support@eat24com manager care	1
5.69665e+17	call restaurant direct receive message guy supposed send 2hrs ago @eat24	1
5.69642e+17	super bowl commercial 2015 lol #snoopdog #gibertgottfried	1
5.69642e+17	weekend code @eat24	1
5.69716e+17		1
5.69624e+17	@eat24 order taco delivered people 0o	1
5.69622e+17	coupon code advance	1
5.69622e+17	#ceviche love #foodie @eat24 delivered #peruvianfood plz	1
5.69618e+17	@eat24 ill 13 week pregnant food sharing rarity day	1
5.69616e+17	@streetmeat24 @pgatour	1
5.69614e+17	@eat24 app food truck pant didnt	1
5.69614e+17	@andiemoe theyre grubhub guy send 2 10 coupon weekend super cool @eat24	1
5.69613e+17	@eat24 wrong website order #hungry	1
5.69612e+17	spending exhausting day ridiculously good expect cook dinner @eat24	1
5.69612e+17	@kitsushel @eat24 whhyyy lol	1
5.6961e+17	ordered food @eat24	1
5.69606e+17	mind tell body tell @eat24 #horngry #fatty	1
5.69605e+17	tonight dinner sponsored @eat24 ive weather people	1
5.69604e+17	cool food poisoning asked doctor note refund um pay 60 copay doc @eat24 saved day	1
5.69603e+17	@eat24 code travis24 grow beard give deeper appreciation chicken steak burrito	1
5.69601e+17	food @eat24 app back watching cat video youtube	1
5.696e+17	#dinosaurs extinct couldnt @eat24 app tiny arm	1
5.69597e+17	@lilsweat2423 pray stay	1
5.6959e+17	@getuptommyboy @eat24 flattered	1
5.69589e+17	realized id kick baby good chinese food id sneer half decent fried rice @eat24	1
5.69588e+17	ordered delivery @eat24 reason #dontjudgeme	1
5.69587e+17	@modernbutthole @eat24 perfect haha love company xd	1
5.69586e+17	#haiku fridge empty handle let @eat24	1
5.69586e+17	@eat24 @getuptommyboy	1
5.69585e+17	dont @eat24 app upgrade life	1
5.69584e+17	@eat24 bettermake bacon cheeseburger pizza	1
5.69584e+17	@eat24 @modernbutthole twitter handle year btw @getuptommyboy	1
5.69583e+17	@getuptommyboy @eat24 future	1
5.69583e+17	@modernbutthole @eat24 pretty theyre slogan xd	1
5.69581e+17	starving promo code	1
5.69623e+17	@kylethegreat24 youre bench mob af youre starting senior night @teamseff	1
5.69626e+17	ordered food internet @eat24 technology 1 hunger 0	1
5.69641e+17	told @eat24 spread love coupon code meow free yums	1
5.69627e+17	beautiful touch oven knob @eat24 coupon delivery	1
5.6964e+17	@eat24 @oscarmayer @mpardo916 @ellenkcurtis heck yeah #nopantsparty	1
5.6964e+17	@eat24 nawww good	1
5.69639e+17	snoop commercial make wanna medicinal download app	1
5.69639e+17	@ncldhrty @dipinmydaydream app	1
5.69638e+17	@eat24 app food truck pant didnt	1
5.69637e+17	@givemeabeat24 uh baby hang	1
5.69636e+17	hey @eat24 @oscarmayer wiener delivered wienermobile #oscarwieners party @mpardo916 @ellenkcurtis	1
5.69636e+17	@eat24 app sending food home paparazzo waiting restaurant night	1
5.69636e+17	@givemeabeat24 @traphousehitler @satanite	1
5.69636e+17	@kylethegreat24 @tyharris32 shortly @mueller21 subbed	1
5.69635e+17	takeout yelp menu newsfactor network #yelp	1
5.69635e+17	@eat24 wed eat wed option minichili dog	1
5.69635e+17	skipped gym ordered pick @eat24 taste cardio #nailedit	1
5.69635e+17	delivery @eat24 app kitchen #toofar	1
5.69635e+17	@kylethegreat24 @reynoldsqb2 @demazziolee youll dead ball	1
5.69635e+17	told internet make sandwich @eat24	1
5.69635e+17	@ameans2success save faves easy coupon code @eat24	1
5.69635e+17	@kylethegreat24 @gibbymckee @reynoldsqb2 @demazziolee heck man deserve	1
5.69634e+17	@eat24 youre kinda weird	1
5.69634e+17	@kylethegreat24 @reynoldsqb2 @demazziolee ill play worse usual pt brah	1
5.69634e+17	heart @eat24	1
5.69633e+17	@rbegreat24 pretty inconsistent he solid bench player	1
5.69632e+17	shopping cooking #nopants surprised delivery guy @eat24	1
5.69632e+17	@kylethegreat24 hoping bench mob brother tomorrow night represent @reynoldsqb2 @gibbymckee @demazziolee sir	1
5.69631e+17	delivery @eat24 app kitchen #toofar	1
5.69631e+17	@eat24 youre killing	1
5.6963e+17	@annalisetran	1
5.69629e+17	delivery @eat24 app kitchen #toofar	1
5.69628e+17	@eat24 coupon cross finger	1
5.69676e+17	@deevsx @eat24 poem life	1
5.69676e+17	@deevsx ketchup red underwear blue @eat24 shirtless #nopants	1
5.69677e+17	@eat24 promo code user	1
5.697e+17	ordered @eat24 coupon code meow free yums	1
5.69698e+17	@courtneymp hate food fails email support@eat24com manager care asap	1
5.69697e+17	@eat24 restaurant didnt order waited hour hold refund answering happy	1
5.69697e+17	@eat24 coupon rainy day	1
5.69694e+17	tired cook tired eat understands #thestruggleisreal	1
5.69693e+17	@eat24 delicious pizza gracias	1
5.69693e+17	@moethegreat24 whats 1350	1
5.69693e+17	@eat24 shouldnt coupon code make harder expire	1
5.69692e+17	@eat24 insist	1
5.69691e+17	@eat24 coupon code travis24 trained art saving rhyme smavis plenty argument invalid	1
5.69691e+17	@trithegreat243 @d1don part itfuck baby	1
5.69691e+17	@eat24 issue resolved	1
5.69691e+17	@eat24 issue resolved	1
